YEAR,STATE,COMMODITY,DATA ITEM,METRIC,VALUE
2019,PENNSYLVANIA,WHEAT, YIELD, MEASURED IN BU / ACRE,73
2019,SOUTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,45000
2019,SOUTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,70000
2019,SOUTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,48
2019,SOUTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,1360000
2019,SOUTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,1500000
2019,SOUTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,48.1
2019,TENNESSEE,WHEAT, ACRES HARVESTED,ACRE,215000
2019,TENNESSEE,WHEAT, ACRES PLANTED,ACRE,280000
2019,TENNESSEE,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2019,TEXAS,WHEAT, ACRES HARVESTED,ACRE,2100000
2019,TEXAS,WHEAT, ACRES PLANTED,ACRE,4600000
2019,TEXAS,WHEAT, YIELD, MEASURED IN BU / ACRE,34
2019,UTAH,WHEAT, ACRES HARVESTED,ACRE,116000
2019,UTAH,WHEAT, ACRES PLANTED,ACRE,125000
2019,UTAH,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2019,VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,105000
2019,VIRGINIA,WHEAT, ACRES PLANTED,ACRE,180000
2019,VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,62
2019,WASHINGTON,WHEAT, ACRES HARVESTED,ACRE,2215000
2019,WASHINGTON,WHEAT, ACRES PLANTED,ACRE,2270000
2019,WASHINGTON,WHEAT, YIELD, MEASURED IN BU / ACRE,64.7
2019,WISCONSIN,WHEAT, ACRES HARVESTED,ACRE,150000
2019,WISCONSIN,WHEAT, ACRES PLANTED,ACRE,195000
2019,WISCONSIN,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2019,WYOMING,WHEAT, ACRES HARVESTED,ACRE,110000
2019,WYOMING,WHEAT, ACRES PLANTED,ACRE,125000
2019,WYOMING,WHEAT, YIELD, MEASURED IN BU / ACRE,43
2018,ALABAMA,WHEAT, ACRES HARVESTED,ACRE,110000
2018,ALABAMA,WHEAT, ACRES PLANTED,ACRE,160000
2018,ALABAMA,WHEAT, YIELD, MEASURED IN BU / ACRE,72
2018,ARIZONA,WHEAT, ACRES HARVESTED,ACRE,77000
2018,ARIZONA,WHEAT, ACRES PLANTED,ACRE,96000
2018,ARIZONA,WHEAT, YIELD, MEASURED IN BU / ACRE,102.6
2018,ARKANSAS,WHEAT, ACRES HARVESTED,ACRE,95000
2018,ARKANSAS,WHEAT, ACRES PLANTED,ACRE,175000
2018,ARKANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,55
2018,CALIFORNIA,WHEAT, ACRES HARVESTED,ACRE,147000
2018,CALIFORNIA,WHEAT, ACRES PLANTED,ACRE,425000
2018,CALIFORNIA,WHEAT, YIELD, MEASURED IN BU / ACRE,81.5
2018,COLORADO,WHEAT, ACRES HARVESTED,ACRE,1954000
2018,COLORADO,WHEAT, ACRES PLANTED,ACRE,2260000
2018,COLORADO,WHEAT, YIELD, MEASURED IN BU / ACRE,36.1
2018,DELAWARE,WHEAT, ACRES HARVESTED,ACRE,45000
2018,DELAWARE,WHEAT, ACRES PLANTED,ACRE,75000
2018,DELAWARE,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2018,FLORIDA,WHEAT, ACRES HARVESTED,ACRE,10000
2018,FLORIDA,WHEAT, ACRES PLANTED,ACRE,15000
2018,FLORIDA,WHEAT, YIELD, MEASURED IN BU / ACRE,36
2018,GEORGIA,WHEAT, ACRES HARVESTED,ACRE,70000
2018,GEORGIA,WHEAT, ACRES PLANTED,ACRE,200000
2018,GEORGIA,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2018,IDAHO,WHEAT, ACRES HARVESTED,ACRE,1136000
2018,IDAHO,WHEAT, ACRES PLANTED,ACRE,1191000
2018,IDAHO,WHEAT, YIELD, MEASURED IN BU / ACRE,91.9
2018,ILLINOIS,WHEAT, ACRES HARVESTED,ACRE,560000
2018,ILLINOIS,WHEAT, ACRES PLANTED,ACRE,600000
2018,ILLINOIS,WHEAT, YIELD, MEASURED IN BU / ACRE,66
2018,INDIANA,WHEAT, ACRES HARVESTED,ACRE,260000
2018,INDIANA,WHEAT, ACRES PLANTED,ACRE,310000
2018,INDIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2018,IOWA,WHEAT, ACRES HARVESTED,ACRE,6000
2018,IOWA,WHEAT, ACRES PLANTED,ACRE,16000
2018,IOWA,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2018,KANSAS,WHEAT, ACRES HARVESTED,ACRE,7300000
2018,KANSAS,WHEAT, ACRES PLANTED,ACRE,7700000
2018,KANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,38
2018,KENTUCKY,WHEAT, ACRES HARVESTED,ACRE,300000
2018,KENTUCKY,WHEAT, ACRES PLANTED,ACRE,450000
2018,KENTUCKY,WHEAT, YIELD, MEASURED IN BU / ACRE,66
2018,LOUISIANA,WHEAT, ACRES HARVESTED,ACRE,10000
2018,LOUISIANA,WHEAT, ACRES PLANTED,ACRE,15000
2018,LOUISIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2018,MARYLAND,WHEAT, ACRES HARVESTED,ACRE,200000
2018,MARYLAND,WHEAT, ACRES PLANTED,ACRE,360000
2018,MARYLAND,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2018,MICHIGAN,WHEAT, ACRES HARVESTED,ACRE,470000
2018,MICHIGAN,WHEAT, ACRES PLANTED,ACRE,510000
2018,MICHIGAN,WHEAT, YIELD, MEASURED IN BU / ACRE,76
2018,MINNESOTA,WHEAT, ACRES HARVESTED,ACRE,1575000
2018,MINNESOTA,WHEAT, ACRES PLANTED,ACRE,1621000
2018,MINNESOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2018,MISSISSIPPI,WHEAT, ACRES HARVESTED,ACRE,30000
2018,MISSISSIPPI,WHEAT, ACRES PLANTED,ACRE,55000
2018,MISSISSIPPI,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2018,MISSOURI,WHEAT, ACRES HARVESTED,ACRE,520000
2018,MISSOURI,WHEAT, ACRES PLANTED,ACRE,740000
2018,MISSOURI,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2018,MONTANA,WHEAT, ACRES HARVESTED,ACRE,5165000
2018,MONTANA,WHEAT, ACRES PLANTED,ACRE,5390000
2018,MONTANA,WHEAT, YIELD, MEASURED IN BU / ACRE,38.3
2018,NEBRASKA,WHEAT, ACRES HARVESTED,ACRE,1010000
2018,NEBRASKA,WHEAT, ACRES PLANTED,ACRE,1100000
2018,NEBRASKA,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2018,NEVADA,WHEAT, ACRES HARVESTED,ACRE,8000
2018,NEVADA,WHEAT, ACRES PLANTED,ACRE,23000
2018,NEVADA,WHEAT, YIELD, MEASURED IN BU / ACRE,112.5
2018,NEW JERSEY,WHEAT, ACRES HARVESTED,ACRE,15000
2018,NEW JERSEY,WHEAT, ACRES PLANTED,ACRE,18000
2018,NEW JERSEY,WHEAT, YIELD, MEASURED IN BU / ACRE,62
2018,NEW MEXICO,WHEAT, ACRES HARVESTED,ACRE,105000
2018,NEW MEXICO,WHEAT, ACRES PLANTED,ACRE,320000
2018,NEW MEXICO,WHEAT, YIELD, MEASURED IN BU / ACRE,15
2018,NEW YORK,WHEAT, ACRES HARVESTED,ACRE,95000
2018,NEW YORK,WHEAT, ACRES PLANTED,ACRE,110000
2018,NEW YORK,WHEAT, YIELD, MEASURED IN BU / ACRE,69
2018,NORTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,370000
2018,NORTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,460000
2018,NORTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2018,NORTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,7635000
2018,NORTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,7735000
2018,NORTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,47.6
2018,OHIO,WHEAT, ACRES HARVESTED,ACRE,450000
2018,OHIO,WHEAT, ACRES PLANTED,ACRE,490000
2018,OHIO,WHEAT, YIELD, MEASURED IN BU / ACRE,75
2018,OKLAHOMA,WHEAT, ACRES HARVESTED,ACRE,2500000
2018,OKLAHOMA,WHEAT, ACRES PLANTED,ACRE,4400000
2018,OKLAHOMA,WHEAT, YIELD, MEASURED IN BU / ACRE,28
2018,OREGON,WHEAT, ACRES HARVESTED,ACRE,770000
2018,OREGON,WHEAT, ACRES PLANTED,ACRE,800000
2018,OREGON,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2018,PENNSYLVANIA,WHEAT, ACRES HARVESTED,ACRE,145000
2018,PENNSYLVANIA,WHEAT, ACRES PLANTED,ACRE,195000
2018,PENNSYLVANIA,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2018,SOUTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,65000
2018,SOUTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,80000
2018,SOUTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2018,SOUTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,1628000
2018,SOUTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,1883000
2018,SOUTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,44.4
2018,TENNESSEE,WHEAT, ACRES HARVESTED,ACRE,285000
2018,TENNESSEE,WHEAT, ACRES PLANTED,ACRE,380000
2018,TENNESSEE,WHEAT, YIELD, MEASURED IN BU / ACRE,65
2018,TEXAS,WHEAT, ACRES HARVESTED,ACRE,1750000
2018,TEXAS,WHEAT, ACRES PLANTED,ACRE,4500000
2018,TEXAS,WHEAT, YIELD, MEASURED IN BU / ACRE,32
2018,UTAH,WHEAT, ACRES HARVESTED,ACRE,103000
2018,UTAH,WHEAT, ACRES PLANTED,ACRE,130000
2018,UTAH,WHEAT, YIELD, MEASURED IN BU / ACRE,52
2018,VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,155000
2018,VIRGINIA,WHEAT, ACRES PLANTED,ACRE,230000
2018,VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,60
2018,WASHINGTON,WHEAT, ACRES HARVESTED,ACRE,2165000
2018,WASHINGTON,WHEAT, ACRES PLANTED,ACRE,2220000
2018,WASHINGTON,WHEAT, YIELD, MEASURED IN BU / ACRE,70.8
2018,WEST VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,3000
2018,WEST VIRGINIA,WHEAT, ACRES PLANTED,ACRE,7000
2018,WEST VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2018,WISCONSIN,WHEAT, ACRES HARVESTED,ACRE,200000
2018,WISCONSIN,WHEAT, ACRES PLANTED,ACRE,240000
2018,WISCONSIN,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2018,WYOMING,WHEAT, ACRES HARVESTED,ACRE,115000
2018,WYOMING,WHEAT, ACRES PLANTED,ACRE,130000
2018,WYOMING,WHEAT, YIELD, MEASURED IN BU / ACRE,34
2017,ALABAMA,WHEAT, ACRES HARVESTED,ACRE,100000
2017,ALABAMA,WHEAT, ACRES PLANTED,ACRE,150000
2017,ALABAMA,WHEAT, YIELD, MEASURED IN BU / ACRE,77
2017,ARIZONA,WHEAT, ACRES HARVESTED,ACRE,105000
2017,ARIZONA,WHEAT, ACRES PLANTED,ACRE,115000
2017,ARIZONA,WHEAT, YIELD, MEASURED IN BU / ACRE,100.8
2017,ARKANSAS,WHEAT, ACRES HARVESTED,ACRE,125000
2017,ARKANSAS,WHEAT, ACRES PLANTED,ACRE,200000
2017,ARKANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,52
2017,CALIFORNIA,WHEAT, ACRES HARVESTED,ACRE,182000
2017,CALIFORNIA,WHEAT, ACRES PLANTED,ACRE,420000
2017,CALIFORNIA,WHEAT, YIELD, MEASURED IN BU / ACRE,68.2
2017,COLORADO,WHEAT, ACRES HARVESTED,ACRE,2029000
2017,COLORADO,WHEAT, ACRES PLANTED,ACRE,2260000
2017,COLORADO,WHEAT, YIELD, MEASURED IN BU / ACRE,43.2
2017,DELAWARE,WHEAT, ACRES HARVESTED,ACRE,60000
2017,DELAWARE,WHEAT, ACRES PLANTED,ACRE,75000
2017,DELAWARE,WHEAT, YIELD, MEASURED IN BU / ACRE,73
2017,FLORIDA,WHEAT, ACRES HARVESTED,ACRE,10000
2017,FLORIDA,WHEAT, ACRES PLANTED,ACRE,20000
2017,FLORIDA,WHEAT, YIELD, MEASURED IN BU / ACRE,37
2017,GEORGIA,WHEAT, ACRES HARVESTED,ACRE,70000
2017,GEORGIA,WHEAT, ACRES PLANTED,ACRE,160000
2017,GEORGIA,WHEAT, YIELD, MEASURED IN BU / ACRE,47
2017,IDAHO,WHEAT, ACRES HARVESTED,ACRE,1109000
2017,IDAHO,WHEAT, ACRES PLANTED,ACRE,1175000
2017,IDAHO,WHEAT, YIELD, MEASURED IN BU / ACRE,81.8
2017,ILLINOIS,WHEAT, ACRES HARVESTED,ACRE,470000
2017,ILLINOIS,WHEAT, ACRES PLANTED,ACRE,500000
2017,ILLINOIS,WHEAT, YIELD, MEASURED IN BU / ACRE,76
2017,INDIANA,WHEAT, ACRES HARVESTED,ACRE,240000
2017,INDIANA,WHEAT, ACRES PLANTED,ACRE,290000
2017,INDIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2017,IOWA,WHEAT, ACRES HARVESTED,ACRE,8000
2017,IOWA,WHEAT, ACRES PLANTED,ACRE,16000
2017,IOWA,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2017,KANSAS,WHEAT, ACRES HARVESTED,ACRE,6950000
2017,KANSAS,WHEAT, ACRES PLANTED,ACRE,7600000
2017,KANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,48
2017,KENTUCKY,WHEAT, ACRES HARVESTED,ACRE,310000
2017,KENTUCKY,WHEAT, ACRES PLANTED,ACRE,480000
2017,KENTUCKY,WHEAT, YIELD, MEASURED IN BU / ACRE,77
2017,LOUISIANA,WHEAT, ACRES HARVESTED,ACRE,13000
2017,LOUISIANA,WHEAT, ACRES PLANTED,ACRE,20000
2017,LOUISIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2017,MARYLAND,WHEAT, ACRES HARVESTED,ACRE,185000
2017,MARYLAND,WHEAT, ACRES PLANTED,ACRE,410000
2017,MARYLAND,WHEAT, YIELD, MEASURED IN BU / ACRE,71
2017,MICHIGAN,WHEAT, ACRES HARVESTED,ACRE,425000
2017,MICHIGAN,WHEAT, ACRES PLANTED,ACRE,480000
2017,MICHIGAN,WHEAT, YIELD, MEASURED IN BU / ACRE,79
2017,MINNESOTA,WHEAT, ACRES HARVESTED,ACRE,1135000
2017,MINNESOTA,WHEAT, ACRES PLANTED,ACRE,1170000
2017,MINNESOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,66.9
2017,MISSISSIPPI,WHEAT, ACRES HARVESTED,ACRE,25000
2017,MISSISSIPPI,WHEAT, ACRES PLANTED,ACRE,45000
2017,MISSISSIPPI,WHEAT, YIELD, MEASURED IN BU / ACRE,58
2017,MISSOURI,WHEAT, ACRES HARVESTED,ACRE,540000
2017,MISSOURI,WHEAT, ACRES PLANTED,ACRE,640000
2017,MISSOURI,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2017,MONTANA,WHEAT, ACRES HARVESTED,ACRE,4665000
2017,MONTANA,WHEAT, ACRES PLANTED,ACRE,5140000
2017,MONTANA,WHEAT, YIELD, MEASURED IN BU / ACRE,27.3
2017,NEBRASKA,WHEAT, ACRES HARVESTED,ACRE,1020000
2017,NEBRASKA,WHEAT, ACRES PLANTED,ACRE,1120000
2017,NEBRASKA,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2017,NEVADA,WHEAT, ACRES HARVESTED,ACRE,14000
2017,NEVADA,WHEAT, ACRES PLANTED,ACRE,29000
2017,NEVADA,WHEAT, YIELD, MEASURED IN BU / ACRE,105.7
2017,NEW JERSEY,WHEAT, ACRES HARVESTED,ACRE,17000
2017,NEW JERSEY,WHEAT, ACRES PLANTED,ACRE,23000
2017,NEW JERSEY,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2017,NEW MEXICO,WHEAT, ACRES HARVESTED,ACRE,135000
2017,NEW MEXICO,WHEAT, ACRES PLANTED,ACRE,330000
2017,NEW MEXICO,WHEAT, YIELD, MEASURED IN BU / ACRE,30
2017,NEW YORK,WHEAT, ACRES HARVESTED,ACRE,125000
2017,NEW YORK,WHEAT, ACRES PLANTED,ACRE,140000
2017,NEW YORK,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2017,NORTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,375000
2017,NORTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,450000
2017,NORTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,55
2017,NORTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,6260000
2017,NORTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,6680000
2017,NORTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,37.9
2017,OHIO,WHEAT, ACRES HARVESTED,ACRE,460000
2017,OHIO,WHEAT, ACRES PLANTED,ACRE,490000
2017,OHIO,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2017,OKLAHOMA,WHEAT, ACRES HARVESTED,ACRE,2900000
2017,OKLAHOMA,WHEAT, ACRES PLANTED,ACRE,4500000
2017,OKLAHOMA,WHEAT, YIELD, MEASURED IN BU / ACRE,34
2017,OREGON,WHEAT, ACRES HARVESTED,ACRE,763000
2017,OREGON,WHEAT, ACRES PLANTED,ACRE,775000
2017,OREGON,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2017,PENNSYLVANIA,WHEAT, ACRES HARVESTED,ACRE,150000
2017,PENNSYLVANIA,WHEAT, ACRES PLANTED,ACRE,210000
2017,PENNSYLVANIA,WHEAT, YIELD, MEASURED IN BU / ACRE,72
2017,SOUTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,75000
2017,SOUTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,90000
2017,SOUTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,49
2017,SOUTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,1196000
2017,SOUTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,1887000
2017,SOUTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,34.8
2017,TENNESSEE,WHEAT, ACRES HARVESTED,ACRE,275000
2017,TENNESSEE,WHEAT, ACRES PLANTED,ACRE,370000
2017,TENNESSEE,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2017,TEXAS,WHEAT, ACRES HARVESTED,ACRE,2350000
2017,TEXAS,WHEAT, ACRES PLANTED,ACRE,4700000
2017,TEXAS,WHEAT, YIELD, MEASURED IN BU / ACRE,29
2017,UTAH,WHEAT, ACRES HARVESTED,ACRE,120000
2017,UTAH,WHEAT, ACRES PLANTED,ACRE,134000
2017,UTAH,WHEAT, YIELD, MEASURED IN BU / ACRE,52
2017,VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,145000
2017,VIRGINIA,WHEAT, ACRES PLANTED,ACRE,210000
2017,VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,66
2017,WASHINGTON,WHEAT, ACRES HARVESTED,ACRE,2140000
2017,WASHINGTON,WHEAT, ACRES PLANTED,ACRE,2195000
2017,WASHINGTON,WHEAT, YIELD, MEASURED IN BU / ACRE,66.6
2017,WEST VIRGINIA,WHEAT, ACRES HARVESTED,ACRE,4000
2017,WEST VIRGINIA,WHEAT, ACRES PLANTED,ACRE,8000
2017,WEST VIRGINIA,WHEAT, YIELD, MEASURED IN BU / ACRE,69
2017,WISCONSIN,WHEAT, ACRES HARVESTED,ACRE,170000
2017,WISCONSIN,WHEAT, ACRES PLANTED,ACRE,210000
2017,WISCONSIN,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2017,WYOMING,WHEAT, ACRES HARVESTED,ACRE,105000
2017,WYOMING,WHEAT, ACRES PLANTED,ACRE,135000
2017,WYOMING,WHEAT, YIELD, MEASURED IN BU / ACRE,28
2016,ALABAMA,WHEAT, ACRES HARVESTED,ACRE,170000
2016,ALABAMA,WHEAT, ACRES PLANTED,ACRE,230000
2016,ALABAMA,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2016,ARIZONA,WHEAT, ACRES HARVESTED,ACRE,103000
2016,ARIZONA,WHEAT, ACRES PLANTED,ACRE,111000
2016,ARIZONA,WHEAT, YIELD, MEASURED IN BU / ACRE,97.8
2016,ARKANSAS,WHEAT, ACRES HARVESTED,ACRE,115000
2016,ARKANSAS,WHEAT, ACRES PLANTED,ACRE,195000
2016,ARKANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2016,CALIFORNIA,WHEAT, ACRES HARVESTED,ACRE,217000
2016,CALIFORNIA,WHEAT, ACRES PLANTED,ACRE,480000
2016,CALIFORNIA,WHEAT, YIELD, MEASURED IN BU / ACRE,79.7
2016,COLORADO,WHEAT, ACRES HARVESTED,ACRE,2200000
2016,COLORADO,WHEAT, ACRES PLANTED,ACRE,2361000
2016,COLORADO,WHEAT, YIELD, MEASURED IN BU / ACRE,48.2
2016,DELAWARE,WHEAT, ACRES HARVESTED,ACRE,65000
2016,DELAWARE,WHEAT, ACRES PLANTED,ACRE,70000
2016,DELAWARE,WHEAT, YIELD, MEASURED IN BU / ACRE,67
2016,FLORIDA,WHEAT, ACRES HARVESTED,ACRE,15000
2016,FLORIDA,WHEAT, ACRES PLANTED,ACRE,22000
2016,FLORIDA,WHEAT, YIELD, MEASURED IN BU / ACRE,30
2016,GEORGIA,WHEAT, ACRES HARVESTED,ACRE,110000
2016,GEORGIA,WHEAT, ACRES PLANTED,ACRE,180000
2016,GEORGIA,WHEAT, YIELD, MEASURED IN BU / ACRE,46
2016,IDAHO,WHEAT, ACRES HARVESTED,ACRE,1125000
2016,IDAHO,WHEAT, ACRES PLANTED,ACRE,1190000
2016,IDAHO,WHEAT, YIELD, MEASURED IN BU / ACRE,91.4
2016,ILLINOIS,WHEAT, ACRES HARVESTED,ACRE,470000
2016,ILLINOIS,WHEAT, ACRES PLANTED,ACRE,520000
2016,ILLINOIS,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2016,INDIANA,WHEAT, ACRES HARVESTED,ACRE,280000
2016,INDIANA,WHEAT, ACRES PLANTED,ACRE,330000
2016,INDIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,81
2016,IOWA,WHEAT, ACRES HARVESTED,ACRE,17000
2016,IOWA,WHEAT, ACRES PLANTED,ACRE,25000
2016,IOWA,WHEAT, YIELD, MEASURED IN BU / ACRE,63
2016,KANSAS,WHEAT, ACRES HARVESTED,ACRE,8200000
2016,KANSAS,WHEAT, ACRES PLANTED,ACRE,8500000
2016,KANSAS,WHEAT, YIELD, MEASURED IN BU / ACRE,57
2016,KENTUCKY,WHEAT, ACRES HARVESTED,ACRE,400000
2016,KENTUCKY,WHEAT, ACRES PLANTED,ACRE,510000
2016,KENTUCKY,WHEAT, YIELD, MEASURED IN BU / ACRE,80
2016,LOUISIANA,WHEAT, ACRES HARVESTED,ACRE,20000
2016,LOUISIANA,WHEAT, ACRES PLANTED,ACRE,25000
2016,LOUISIANA,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2016,MARYLAND,WHEAT, ACRES HARVESTED,ACRE,260000
2016,MARYLAND,WHEAT, ACRES PLANTED,ACRE,360000
2016,MARYLAND,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2016,MICHIGAN,WHEAT, ACRES HARVESTED,ACRE,570000
2016,MICHIGAN,WHEAT, ACRES PLANTED,ACRE,610000
2016,MICHIGAN,WHEAT, YIELD, MEASURED IN BU / ACRE,89
2016,MINNESOTA,WHEAT, ACRES HARVESTED,ACRE,1268000
2016,MINNESOTA,WHEAT, ACRES PLANTED,ACRE,1321000
2016,MINNESOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,59
2016,MISSISSIPPI,WHEAT, ACRES HARVESTED,ACRE,50000
2016,MISSISSIPPI,WHEAT, ACRES PLANTED,ACRE,65000
2016,MISSISSIPPI,WHEAT, YIELD, MEASURED IN BU / ACRE,48
2016,MISSOURI,WHEAT, ACRES HARVESTED,ACRE,570000
2016,MISSOURI,WHEAT, ACRES PLANTED,ACRE,690000
2016,MISSOURI,WHEAT, YIELD, MEASURED IN BU / ACRE,70
2016,MONTANA,WHEAT, ACRES HARVESTED,ACRE,4975000
2016,MONTANA,WHEAT, ACRES PLANTED,ACRE,5130000
2016,MONTANA,WHEAT, YIELD, MEASURED IN BU / ACRE,42.4
2016,NEBRASKA,WHEAT, ACRES HARVESTED,ACRE,1310000
2016,NEBRASKA,WHEAT, ACRES PLANTED,ACRE,1370000
2016,NEBRASKA,WHEAT, YIELD, MEASURED IN BU / ACRE,54
2016,NEVADA,WHEAT, ACRES HARVESTED,ACRE,9000
2016,NEVADA,WHEAT, ACRES PLANTED,ACRE,15000
2016,NEVADA,WHEAT, YIELD, MEASURED IN BU / ACRE,72.3
2016,NEW JERSEY,WHEAT, ACRES HARVESTED,ACRE,21000
2016,NEW JERSEY,WHEAT, ACRES PLANTED,ACRE,25000
2016,NEW JERSEY,WHEAT, YIELD, MEASURED IN BU / ACRE,64
2016,NEW MEXICO,WHEAT, ACRES HARVESTED,ACRE,210000
2016,NEW MEXICO,WHEAT, ACRES PLANTED,ACRE,345000
2016,NEW MEXICO,WHEAT, YIELD, MEASURED IN BU / ACRE,22
2016,NEW YORK,WHEAT, ACRES HARVESTED,ACRE,115000
2016,NEW YORK,WHEAT, ACRES PLANTED,ACRE,120000
2016,NEW YORK,WHEAT, YIELD, MEASURED IN BU / ACRE,74
2016,NORTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,355000
2016,NORTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,420000
2016,NORTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,41
2016,NORTH DAKOTA,WHEAT, ACRES HARVESTED,ACRE,7405000
2016,NORTH DAKOTA,WHEAT, ACRES PLANTED,ACRE,7590000
2016,NORTH DAKOTA,WHEAT, YIELD, MEASURED IN BU / ACRE,45
2016,OHIO,WHEAT, ACRES HARVESTED,ACRE,560000
2016,OHIO,WHEAT, ACRES PLANTED,ACRE,580000
2016,OHIO,WHEAT, YIELD, MEASURED IN BU / ACRE,80
2016,OKLAHOMA,WHEAT, ACRES HARVESTED,ACRE,3500000
2016,OKLAHOMA,WHEAT, ACRES PLANTED,ACRE,5000000
2016,OKLAHOMA,WHEAT, YIELD, MEASURED IN BU / ACRE,39
2016,OREGON,WHEAT, ACRES HARVESTED,ACRE,797000
2016,OREGON,WHEAT, ACRES PLANTED,ACRE,810000
2016,OREGON,WHEAT, YIELD, MEASURED IN BU / ACRE,50.1
2016,PENNSYLVANIA,WHEAT, ACRES HARVESTED,ACRE,150000
2016,PENNSYLVANIA,WHEAT, ACRES PLANTED,ACRE,190000
2016,PENNSYLVANIA,WHEAT, YIELD, MEASURED IN BU / ACRE,68
2016,SOUTH CAROLINA,WHEAT, ACRES HARVESTED,ACRE,50000
2016,SOUTH CAROLINA,WHEAT, ACRES PLANTED,ACRE,60000
2016,SOUTH CAROLINA,WHEAT, YIELD, MEASURED IN BU / ACRE,43
